idx,headword,ipa,start_line,end_line,breakdown_count,family_count,cognate_count,sense_count,bad_pos_count,sense_missing_phrase,sense_missing_example,junk_hits,ok_breakdown,ok_family,ok_sense,ok_per_sense,ok_no_junk,ok_all
3402,hexapod,'heksəpɔd,43092,43098,1,1,5,1,0,0,0,,1,1,1,1,1,1
3403,octopus,'ɔktəpəs,43102,43108,1,1,5,1,0,0,0,,1,1,1,1,1,1
3404,decapod,[],43112,43118,1,1,5,1,0,0,0,,1,1,1,1,1,1
3405,chiropodist,kai'rɔpədist,43122,43128,1,1,5,1,0,0,0,,1,1,1,1,1,1
3406,podiatry,pə'daiətri,43132,43138,1,1,5,1,0,0,0,,1,1,1,1,1,1
3407,fetch,[],43142,43149,1,1,3,1,0,0,0,,1,1,1,1,1,1
3408,fetching,[],43153,43160,1,1,5,1,0,0,0,,1,1,1,1,1,1
3409,fetter,'fetə(r),43164,43173,1,1,5,2,0,0,0,,1,1,1,1,1,1
3410,encyclopedia,[],43177,43183,1,1,3,1,0,0,0,,1,1,1,1,1,1
3411,orthopedic,[],43187,43195,1,1,3,1,0,0,0,,1,1,1,1,1,1
3412,pedagogue,[],43199,43206,1,1,3,1,0,0,0,,1,1,1,1,1,1
3413,pedant,[],43210,43217,1,1,3,1,0,0,0,,1,1,1,1,1,1
3414,pediatrics,",pi:di'ætriks",43221,43227,1,1,5,1,0,0,0,,1,1,1,1,1,1
3415,pediatrician,",pi:diə'triʃn",43231,43237,1,1,5,1,0,0,0,,1,1,1,1,1,1
3416,impunity,[],43248,43255,1,1,4,1,0,0,0,,1,1,1,1,1,1
3417,penal,[],43259,43266,1,1,5,1,0,0,0,,1,1,1,1,1,1
3418,impenitent,im'penitənt,43270,43276,1,1,4,1,0,0,0,,1,1,1,1,1,1
3419,penance,'penəns,43280,43290,1,5,6,1,0,0,0,,1,1,1,1,1,1
3420,penitence,'penitəns,43294,43304,1,5,6,1,0,0,0,,1,1,1,1,1,1
3421,penitent,'penitənt,43308,43318,1,5,5,1,0,0,0,,1,1,1,1,1,1
3422,penitential,peni'tenʃl,43322,43332,1,5,7,1,0,0,0,,1,1,1,1,1,1
3423,penitentiary,[],43336,43345,1,1,5,2,0,0,0,,1,1,1,1,1,1
3424,penology,pi:'nɔlədʒi,43349,43359,1,5,5,1,0,0,0,,1,1,1,1,1,1
3425,punishment,[],43363,43370,1,1,3,1,0,0,0,,1,1,1,1,1,1
3426,punitive,[],43374,43382,1,1,5,1,0,0,0,,1,1,1,1,1,1
3427,repent,ri'pent,43386,43392,1,1,5,1,0,0,0,,1,1,1,1,1,1
3428,repentance,ri'pentəns,43396,43402,1,1,5,1,0,0,0,,1,1,1,1,1,1
3429,repentant,[],43406,43416,1,1,5,1,0,0,0,,1,1,1,1,1,1
3430,subpoena,[],43420,43430,1,1,3,2,0,0,0,,1,1,1,1,1,1
3431,indiscriminate,[],43440,43447,1,1,4,1,0,0,0,,1,1,1,1,1,1
3432,incriminate,[],43451,43458,1,1,3,1,0,0,0,,1,1,1,1,1,1
3433,recrimination,[],43462,43469,1,1,3,1,0,0,0,,1,1,1,1,1,1
3434,discriminate,di'skrimineit,43473,43479,1,1,5,1,0,0,0,,1,1,1,1,1,1
3435,discriminating,[],43483,43491,1,1,3,1,0,0,0,,1,1,1,1,1,1
3436,discrimination,[],43495,43502,1,1,3,1,0,0,0,,1,1,1,1,1,1
3437,criminal,[],43506,43519,1,1,3,2,0,0,0,,1,1,1,1,1,1
3438,instill,[],43529,43536,1,1,3,1,0,0,0,,1,1,1,1,1,1
3439,distill,[],43540,43547,1,1,3,1,0,0,0,,1,1,1,1,1,1
3440,distillation,[],43551,43558,1,1,4,1,0,0,0,,1,1,1,1,1,1
3441,distiller,di'stilə(r),43562,43568,1,1,4,1,0,0,0,,1,1,1,1,1,1
3442,distillery,di'stiləri,43572,43578,1,1,4,1,0,0,0,,1,1,1,1,1,1
3443,immortal,[],43589,43600,1,1,4,2,0,0,0,,1,1,1,1,1,1
3444,mortify,[],43604,43611,1,1,3,1,0,0,0,,1,1,1,1,1,1
3445,mortal,[],43615,43625,1,1,3,2,0,0,0,,1,1,1,1,1,1
3446,mortality,[],43629,43637,1,1,5,1,0,0,0,,1,1,1,1,1,1
3447,mortgage,[],43641,43654,1,1,3,2,0,0,0,,1,1,1,1,1,1
3448,mortician,mɔ:'tiʃn,43658,43664,1,1,5,1,0,0,0,,1,1,1,1,1,1
3449,mortuary,[],43668,43679,1,1,5,2,0,0,0,,1,1,1,1,1,1
3450,post-mortem,[],43683,43693,1,1,5,2,0,0,0,,1,1,1,1,1,1
3451,amortize,[],43697,43704,1,1,3,1,0,0,0,,1,1,1,1,1,1
3452,morgue,[],43708,43714,1,1,5,1,0,0,0,,1,1,1,1,1,1
3453,moribund,'mɔribʌnd,43718,43724,1,1,5,1,0,0,0,,1,1,1,1,1,1
3454,impoverish,[],43734,43745,1,1,3,2,0,0,0,,1,1,1,1,1,1
3455,poverty,[],43749,43757,1,1,4,1,0,0,0,,1,1,1,1,1,1
3456,pauper,[],43761,43768,1,1,4,1,0,0,0,,1,1,1,1,1,1
3457,incinerate,[],43778,43785,1,1,3,1,0,0,0,,1,1,1,1,1,1
3458,cinerarium,sinə'reəriəm,43789,43795,1,1,3,1,0,0,0,,1,1,1,1,1,1
3459,incite,[],43805,43812,1,1,4,1,0,0,0,,1,1,1,1,1,1
3460,excite,[],43816,43822,1,1,6,1,0,0,0,,1,1,1,1,1,1
3461,excitement,[],43826,43833,1,1,3,1,0,0,0,,1,1,1,1,1,1
3462,recite,[],43837,43844,1,1,5,1,0,0,0,,1,1,1,1,1,1
3463,recital,[],43848,43855,1,1,3,1,0,0,0,,1,1,1,1,1,1
3464,recitation,",resi'teiʃn",43859,43869,1,5,5,1,0,0,0,,1,1,1,1,1,1
3465,recitative,'resitətiv,43873,43879,1,1,5,1,0,0,0,,1,1,1,1,1,1
3466,cite,[],43883,43892,1,1,3,1,0,0,0,,1,1,1,1,1,1
3467,insinuate,[],43902,43908,1,1,3,1,0,0,0,,1,1,1,1,1,1
3468,sinuous,[],43912,43919,1,1,4,1,0,0,0,,1,1,1,1,1,1
3469,sinus,'sainəs,43923,43931,1,3,3,1,0,0,0,,1,1,1,1,1,1
3470,intrepid,[],43942,43949,1,1,5,1,0,0,0,,1,1,1,1,1,1
3471,trepidation,",trepi'deiʃn",43953,43963,1,5,6,1,0,0,0,,1,1,1,1,1,1
3472,tremble,[],43967,43978,1,1,4,2,0,0,0,,1,1,1,1,1,1
3473,tremendous,[],43982,43992,1,1,5,1,0,0,0,,1,1,1,1,1,1
3474,tremor,[],43996,44004,1,1,3,1,0,0,0,,1,1,1,1,1,1
3475,tremulous,[],44008,44016,1,1,3,1,0,0,0,,1,1,1,1,1,1
3476,invariable,[],44026,44033,1,1,3,1,0,0,0,,1,1,1,1,1,1
3477,variable,[],44037,44054,1,1,9,4,0,0,0,,1,1,1,1,1,1
3478,variegated,[],44058,44065,1,1,4,1,0,0,0,,1,1,1,1,1,1
3479,variform,'veərifɔ:m,44069,44078,1,4,4,1,0,0,0,,1,1,1,1,1,1
3480,irreverent,[],44089,44096,1,1,3,1,0,0,0,,1,1,1,1,1,1
3481,revere,[],44100,44106,1,1,3,1,0,0,0,,1,1,1,1,1,1
3482,reverence,[],44110,44118,1,1,5,1,0,0,0,,1,1,1,1,1,1
3483,reverend,[],44122,44135,1,1,3,2,0,0,0,,1,1,1,1,1,1
3484,imbibe,[],44145,44152,1,1,4,1,0,0,0,,1,1,1,1,1,1
3485,bib,[],44156,44166,1,1,3,2,0,0,0,,1,1,1,1,1,1
3486,beverage,[],44170,44176,1,1,3,1,0,0,0,,1,1,1,1,1,1
3487,impetus,[],44186,44193,1,1,4,1,0,0,0,,1,1,1,1,1,1
3488,perpetual,[],44197,44207,1,1,6,2,0,0,0,,1,1,1,1,1,1
3489,propitious,[],44211,44218,1,1,4,1,0,0,0,,1,1,1,1,1,1
3490,propitiate,[],44222,44229,1,1,3,1,0,0,0,,1,1,1,1,1,1
3491,impetuous,[],44233,44241,1,1,3,1,0,0,0,,1,1,1,1,1,1
3492,petulant,[],44245,44252,1,1,3,1,0,0,0,,1,1,1,1,1,1
3493,appetite,[],44256,44266,1,1,4,1,0,0,0,,1,1,1,1,1,1
3494,appetizing,[],44270,44277,1,1,5,1,0,0,0,,1,1,1,1,1,1
3495,centripetal,[],44281,44288,1,1,5,1,0,0,0,,1,1,1,1,1,1
3496,compete,[],44292,44299,1,1,5,1,0,0,0,,1,1,1,1,1,1
3497,competence,[],44303,44310,1,1,5,1,0,0,0,,1,1,1,1,1,1
3498,competent,[],44314,44322,1,1,5,1,0,0,0,,1,1,1,1,1,1
3499,competition,[],44326,44336,1,1,3,1,0,0,0,,1,1,1,1,1,1
3500,competitive,[],44340,44350,1,1,5,1,0,0,0,,1,1,1,1,1,1
3501,competitor,kəm'petitə(r),44354,44360,1,1,5,1,0,0,0,,1,1,1,1,1,1
3502,incompetent,[],44364,44372,1,1,3,1,0,0,0,,1,1,1,1,1,1
3503,petition,[],44376,44388,1,1,3,2,0,0,0,,1,1,1,1,1,1
3504,repetition,[],44392,44404,1,1,3,2,0,0,0,,1,1,1,1,1,1
3505,repeat,[],44408,44417,1,1,6,2,0,0,0,,1,1,1,1,1,1
3506,indemnity,[],44428,44435,1,1,3,1,0,0,0,,1,1,1,1,1,1
3507,condemn,[],44439,44446,1,1,3,1,0,0,0,,1,1,1,1,1,1
3508,damn,[],44450,44468,1,1,3,4,0,0,0,,1,1,1,1,1,1
3509,damned,[],44472,44482,1,1,5,2,0,0,0,,1,1,1,1,1,1
3510,damnable,[],44486,44493,1,1,5,1,0,0,0,,1,1,1,1,1,1
3511,damnation,[],44497,44504,1,1,5,1,0,0,0,,1,1,1,1,1,1
3512,damage,[],44508,44518,1,1,3,2,0,0,0,,1,1,1,1,1,1
3513,infallible,[],44528,44535,1,1,4,1,0,0,0,,1,1,1,1,1,1
3514,fallible,[],44539,44546,1,1,3,1,0,0,0,,1,1,1,1,1,1
3515,fallacy,[],44550,44557,1,1,3,1,0,0,0,,1,1,1,1,1,1
3516,innocuous,[],44567,44574,1,1,4,1,0,0,0,,1,1,1,1,1,1
3517,obnoxious,[],44578,44585,1,1,4,1,0,0,0,,1,1,1,1,1,1
3518,pernicious,[],44589,44596,1,1,4,1,0,0,0,,1,1,1,1,1,1
3519,innocent,[],44600,44609,1,1,3,2,0,0,0,,1,1,1,1,1,1
3520,noxious,[],44613,44620,1,1,5,1,0,0,0,,1,1,1,1,1,1
3521,internecine,",intə'ni:sain",44624,44630,1,1,5,1,0,0,0,,1,1,1,1,1,1
3522,inopportune,[],44641,44648,1,1,4,1,0,0,0,,1,1,1,1,1,1
3523,importune,[],44652,44659,1,1,3,1,0,0,0,,1,1,1,1,1,1
3524,rapport,[],44663,44670,1,1,4,1,0,0,0,,1,1,1,1,1,1
3525,portable,[],44674,44681,1,1,3,1,0,0,0,,1,1,1,1,1,1
3526,opportune,[],44685,44692,1,1,5,1,0,0,0,,1,1,1,1,1,1
3527,purport,[],44696,44706,1,1,5,2,0,0,0,,1,1,1,1,1,1
3528,comport,[],44710,44717,1,1,4,1,0,0,0,,1,1,1,1,1,1
3529,deport,di'pɔ:t,44721,44731,1,5,5,1,0,0,0,,1,1,1,1,1,1
3530,deportation,[],44735,44742,1,1,5,1,0,0,0,,1,1,1,1,1,1
3531,deportment,[],44746,44753,1,1,5,1,0,0,0,,1,1,1,1,1,1
3532,disport,dis'pɔ:t,44757,44763,1,1,5,1,0,0,0,,1,1,1,1,1,1
3533,export,[],44767,44777,1,1,4,2,0,0,0,,1,1,1,1,1,1
3534,import,[],44781,44791,1,1,3,2,0,0,0,,1,1,1,1,1,1
3535,important,[],44795,44802,1,1,3,1,0,0,0,,1,1,1,1,1,1
3536,opportunity,[],44806,44815,1,1,5,1,0,0,0,,1,1,1,1,1,1
3537,opportunism,[],44819,44826,1,1,3,1,0,0,0,,1,1,1,1,1,1
3538,report,[],44830,44846,1,1,3,3,0,0,0,,1,1,1,1,1,1
3539,support,[],44850,44864,1,1,3,3,0,0,0,,1,1,1,1,1,1
3540,transport,[],44868,44881,1,1,5,3,0,0,0,,1,1,1,1,1,1
3541,transportation,[],44885,44892,1,1,3,1,0,0,0,,1,1,1,1,1,1
3542,portage,'pɔ:tidʒ,44896,44906,1,5,5,1,0,0,0,,1,1,1,1,1,1
3543,porter,[],44910,44916,1,1,4,1,0,0,0,,1,1,1,1,1,1
3544,portfolio,[],44920,44928,1,1,3,1,0,0,0,,1,1,1,1,1,1
3545,portly,'pɔ:tli,44932,44938,1,1,5,1,0,0,0,,1,1,1,1,1,1
3546,portico,'pɔ:tikəu,44942,44952,1,5,6,1,0,0,0,,1,1,1,1,1,1
3547,portal,'pɔ:tl,44956,44966,1,5,6,1,0,0,0,,1,1,1,1,1,1
3548,portmanteau,pɔ:t'mæntəu,44970,44976,1,1,5,1,0,0,0,,1,1,1,1,1,1
3549,heliport,[],44980,44986,1,1,5,1,0,0,0,,1,1,1,1,1,1
3550,passport,'pɑ:spɔ:t,44990,44996,1,1,5,1,0,0,0,,1,1,1,1,1,1
3551,porch,pɔ:tʃ,45000,45006,1,1,5,1,0,0,0,,1,1,1,1,1,1
3552,integrity,[],45016,45027,1,1,6,2,0,0,0,,1,1,1,1,1,1
3553,disintegrate,[],45031,45037,1,1,3,1,0,0,0,,1,1,1,1,1,1
3554,redintegration,[],45041,45047,1,1,3,1,0,0,0,,1,1,1,1,1,1
3555,inveterate,[],45058,45065,1,1,3,1,0,0,0,,1,1,1,1,1,1
3556,veteran,[],45069,45079,1,1,3,1,0,0,0,,1,1,1,1,1,1
3557,veterinary,[],45083,45089,1,1,3,1,0,0,0,,1,1,1,1,1,1
3558,invulnerable,[],45099,45106,1,1,3,1,0,0,0,,1,1,1,1,1,1
3559,vulnerable,[],45110,45117,1,1,3,1,0,0,0,,1,1,1,1,1,1
3560,vulture,'vʌltʃə(r),45121,45127,1,1,3,1,0,0,0,,1,1,1,1,1,1
3561,immutable,[],45137,45144,1,1,3,1,0,0,0,,1,1,1,1,1,1
3562,transmute,[],45148,45155,1,1,3,1,0,0,0,,1,1,1,1,1,1
3563,mutable,[],45159,45166,1,1,3,1,0,0,0,,1,1,1,1,1,1
3564,commute,[],45170,45178,1,1,3,1,0,0,0,,1,1,1,1,1,1
3565,commutation,[],45182,45189,1,1,5,1,0,0,0,,1,1,1,1,1,1
3566,commuter,[],45193,45201,1,1,5,1,0,0,0,,1,1,1,1,1,1
3567,permute,[],45205,45212,1,1,3,1,0,0,0,,1,1,1,1,1,1
3568,mutual,[],45216,45226,1,1,3,1,0,0,0,,1,1,1,1,1,1
3569,impugn,[],45236,45243,1,1,4,1,0,0,0,,1,1,1,1,1,1
3570,repugnant,[],45247,45254,1,1,4,1,0,0,0,,1,1,1,1,1,1
3571,oppugn,ə'pju:n,45258,45264,1,1,4,1,0,0,0,,1,1,1,1,1,1
3572,pugnacious,[],45268,45275,1,1,3,1,0,0,0,,1,1,1,1,1,1
3573,pugilist,[],45279,45285,1,1,3,1,0,0,0,,1,1,1,1,1,1
3574,inanimate,[],45295,45302,1,1,4,1,0,0,0,,1,1,1,1,1,1
3575,animosity,[],45306,45313,1,1,4,1,0,0,0,,1,1,1,1,1,1
3576,equanimity,[],45317,45324,1,1,4,1,0,0,0,,1,1,1,1,1,1
3577,animate,[],45328,45338,1,1,3,2,0,0,0,,1,1,1,1,1,1
3578,animation,[],45342,45349,1,1,3,1,0,0,0,,1,1,1,1,1,1
3579,animal,[],45353,45364,1,1,5,2,0,0,0,,1,1,1,1,1,1
3580,animism,'ænimizəm,45368,45378,1,5,5,1,0,0,0,,1,1,1,1,1,1
3581,animadvert,[],45382,45389,1,1,4,1,0,0,0,,1,1,1,1,1,1
3582,animus,[],45393,45400,1,1,5,1,0,0,0,,1,1,1,1,1,1
3583,pusillanimous,[],45404,45411,1,1,4,1,0,0,0,,1,1,1,1,1,1
3584,unanimous,[],45415,45421,1,1,3,1,0,0,0,,1,1,1,1,1,1
3585,inauspicious,[],45431,45438,1,1,3,1,0,0,0,,1,1,1,1,1,1
3586,auspicious,[],45442,45449,1,1,4,1,0,0,0,,1,1,1,1,1,1
3587,aviation,[],45453,45460,1,1,3,1,0,0,0,,1,1,1,1,1,1
3588,aviator,'eivieitə(r),45464,45473,1,4,4,1,0,0,0,,1,1,1,1,1,1
3589,inculcate,[],45483,45490,1,1,3,1,0,0,0,,1,1,1,1,1,1
3590,recalcitrant,[],45494,45501,1,1,4,1,0,0,0,,1,1,1,1,1,1
3591,infirmity,[],45511,45518,1,1,3,1,0,0,0,,1,1,1,1,1,1
3592,affirm,[],45522,45530,1,1,3,1,0,0,0,,1,1,1,1,1,1
3593,affirmative,[],45534,45544,1,1,4,1,0,0,0,,1,1,1,1,1,1
3594,confirm,[],45548,45557,1,1,5,1,0,0,0,,1,1,1,1,1,1
3595,confirmed,[],45561,45571,1,1,5,1,0,0,0,,1,1,1,1,1,1
3596,confirmation,[],45575,45582,1,1,5,1,0,0,0,,1,1,1,1,1,1
3597,firmament,'fə:məmənt,45586,45596,1,1,3,2,0,0,0,,1,1,1,1,1,1
3598,scrutiny,[],45609,45616,1,1,3,1,0,0,0,,1,1,1,1,1,1
3599,scrutinize,'skru:tənaiz,45620,45628,1,3,3,1,0,0,0,,1,1,1,1,1,1
3600,scrutineer,",skru:tə'niə(r)",45632,45640,1,3,3,1,0,0,0,,1,1,1,1,1,1
3601,insurgent,[],45650,45661,1,1,4,2,0,0,0,,1,1,1,1,1,1
3602,resurgent,[],45665,45672,1,1,3,1,0,0,0,,1,1,1,1,1,1
3603,surge,[],45676,45686,1,1,4,2,0,0,0,,1,1,1,1,1,1
3604,insurrection,",insə'rekʃn",45690,45696,1,1,5,1,0,0,0,,1,1,1,1,1,1
3605,resurrection,[],45700,45707,1,1,3,1,0,0,0,,1,1,1,1,1,1
3606,resurrect,[],45711,45718,1,1,3,1,0,0,0,,1,1,1,1,1,1
3607,intemperate,[],45728,45735,1,1,5,1,0,0,0,,1,1,1,1,1,1
3608,temperament,[],45739,45746,1,1,4,1,0,0,0,,1,1,1,1,1,1
3609,temperamental,[],45750,45758,1,1,4,1,0,0,0,,1,1,1,1,1,1
3610,temperance,[],45762,45772,1,1,5,1,0,0,0,,1,1,1,1,1,1
3611,temperate,[],45776,45783,1,1,3,1,0,0,0,,1,1,1,1,1,1
3612,temperature,[],45787,45797,1,1,3,1,0,0,0,,1,1,1,1,1,1
3613,invective,[],45807,45814,1,1,4,1,0,0,0,,1,1,1,1,1,1
3614,convection,[],45818,45824,1,1,4,1,0,0,0,,1,1,1,1,1,1
3615,vehement,[],45828,45838,1,1,3,1,0,0,0,,1,1,1,1,1,1
3616,vehicle,[],45842,45850,1,1,3,1,0,0,0,,1,1,1,1,1,1
3617,inveigh,in'vei,45854,45860,1,1,5,1,0,0,0,,1,1,1,1,1,1
3618,convex,[],45864,45870,1,1,4,1,0,0,0,,1,1,1,1,1,1
3619,impecunious,[],45880,45887,1,1,3,1,0,0,0,,1,1,1,1,1,1
3620,peculate,[],45891,45898,1,1,5,1,0,0,0,,1,1,1,1,1,1
3621,pecuniary,[],45902,45910,1,1,3,1,0,0,0,,1,1,1,1,1,1
3622,imperturbable,[],45920,45927,1,1,5,1,0,0,0,,1,1,1,1,1,1
3623,perturb,[],45931,45938,1,1,3,1,0,0,0,,1,1,1,1,1,1
3624,turbulent,[],45942,45949,1,1,4,1,0,0,0,,1,1,1,1,1,1
3625,disturb,[],45953,45960,1,1,3,1,0,0,0,,1,1,1,1,1,1
3626,disturbance,di'stə:bəns,45964,45970,1,1,5,1,0,0,0,,1,1,1,1,1,1
3627,turbid,[],45974,45984,1,1,5,1,0,0,0,,1,1,1,1,1,1
3628,turbine,[],45988,45995,1,1,3,1,0,0,0,,1,1,1,1,1,1
3629,turbojet,[],45999,46007,1,1,3,1,0,0,0,,1,1,1,1,1,1
3630,inexorable,[],46017,46024,1,1,4,1,0,0,0,,1,1,1,1,1,1
3631,oration,[],46028,46034,1,1,3,1,0,0,0,,1,1,1,1,1,1
3632,adore,ə'dɔ:(r),46038,46044,1,1,4,1,0,0,0,,1,1,1,1,1,1
3633,adoration,[],46048,46055,1,1,3,1,0,0,0,,1,1,1,1,1,1
3634,exorcise,'eksɔ:saiz,46059,46065,1,1,5,1,0,0,0,,1,1,1,1,1,1
3635,oracle,[],46069,46076,1,1,5,1,0,0,0,,1,1,1,1,1,1
3636,oracular,[],46080,46087,1,1,5,1,0,0,0,,1,1,1,1,1,1
3637,oral,[],46091,46101,1,1,5,2,0,0,0,,1,1,1,1,1,1
3638,orate,ɔ:'reit,46105,46115,1,5,5,1,0,0,0,,1,1,1,1,1,1
3639,orator,'ɔrətə(r),46119,46129,1,5,5,1,0,0,0,,1,1,1,1,1,1
3640,oratorical,[],46133,46143,1,1,5,1,0,0,0,,1,1,1,1,1,1
3641,oratory,'ɔrətəri,46147,46157,1,5,5,1,0,0,0,,1,1,1,1,1,1
3642,peroration,",perə'reiʃn",46161,46167,1,1,5,1,0,0,0,,1,1,1,1,1,1
3643,innate,[],46177,46184,1,1,4,1,0,0,0,,1,1,1,1,1,1
3644,nascent,[],46188,46195,1,1,4,1,0,0,0,,1,1,1,1,1,1
3645,nation,[],46199,46206,1,1,3,1,0,0,0,,1,1,1,1,1,1
3646,national,[],46210,46223,1,1,5,2,0,0,0,,1,1,1,1,1,1
3647,nationalism,'næʃnəlizəm,46227,46237,1,5,5,1,0,0,0,,1,1,1,1,1,1
3648,nationalist,[],46241,46251,1,1,3,2,0,0,0,,1,1,1,1,1,1
3649,nationality,[],46255,46264,1,1,5,1,0,0,0,,1,1,1,1,1,1
3650,nationalize,[],46268,46275,1,1,5,1,0,0,0,,1,1,1,1,1,1
3651,nationalization,[],46279,46286,1,1,5,1,0,0,0,,1,1,1,1,1,1
3652,native,[],46290,46300,1,1,5,2,0,0,0,,1,1,1,1,1,1
3653,nativity,[],46304,46311,1,1,5,1,0,0,0,,1,1,1,1,1,1
3654,nature,[],46315,46325,1,1,3,1,0,0,0,,1,1,1,1,1,1
3655,natural,[],46329,46342,1,1,3,2,0,0,0,,1,1,1,1,1,1
3656,naturalist,'nætʃrəlist,46346,46352,1,1,5,1,0,0,0,,1,1,1,1,1,1
3657,naturalize,[],46356,46363,1,1,3,1,0,0,0,,1,1,1,1,1,1
3658,renascent,[],46367,46374,1,1,3,1,0,0,0,,1,1,1,1,1,1
3659,renaissance,[],46378,46384,1,1,3,1,0,0,0,,1,1,1,1,1,1
3660,immaculate,[],46394,46401,1,1,3,1,0,0,0,,1,1,1,1,1,1
3661,macula,'mækjulə,46405,46411,1,1,3,1,0,0,0,,1,1,1,1,1,1
3662,immure,[],46421,46428,1,1,3,1,0,0,0,,1,1,1,1,1,1
3663,intramural,[],46432,46439,1,1,3,1,0,0,0,,1,1,1,1,1,1
3664,extramural,[],46443,46450,1,1,3,1,0,0,0,,1,1,1,1,1,1
3665,mural,[],46454,46463,1,1,3,2,0,0,0,,1,1,1,1,1,1
3666,ineluctable,[],46473,46480,1,1,3,1,0,0,0,,1,1,1,1,1,1
3667,reluctant,[],46484,46494,1,1,4,1,0,0,0,,1,1,1,1,1,1
3668,reluctance,[],46498,46504,1,1,3,1,0,0,0,,1,1,1,1,1,1
3669,interrupt,[],46514,46521,1,1,4,1,0,0,0,,1,1,1,1,1,1
3670,disrupt,[],46525,46532,1,1,3,1,0,0,0,,1,1,1,1,1,1
3671,abrupt,[],46536,46544,1,1,4,1,0,0,0,,1,1,1,1,1,1
3672,bankrupt,[],46548,46561,1,1,3,3,0,0,0,,1,1,1,1,1,1
3673,bankruptcy,[],46565,46573,1,1,5,1,0,0,0,,1,1,1,1,1,1
3674,corrupt,[],46577,46589,1,1,3,2,0,0,0,,1,1,1,1,1,1
3675,corruptible,[],46593,46600,1,1,5,1,0,0,0,,1,1,1,1,1,1
3676,incorruptible,[],46604,46611,1,1,4,1,0,0,0,,1,1,1,1,1,1
3677,intermediary,[],46621,46631,1,1,3,2,0,0,0,,1,1,1,1,1,1
3678,mediate,[],46635,46642,1,1,5,1,0,0,0,,1,1,1,1,1,1
3679,intermediate,[],46646,46659,1,1,4,2,0,0,0,,1,1,1,1,1,1
3680,immediate,[],46663,46670,1,1,3,1,0,0,0,,1,1,1,1,1,1
3681,Mediterranean,[],46674,46685,1,1,5,2,0,0,0,,1,1,1,1,1,1
3682,medial,'mi:diəl,46689,46699,1,5,5,1,0,0,0,,1,1,1,1,1,1
3683,median,[],46703,46713,1,1,5,2,0,0,0,,1,1,1,1,1,1
3684,medieval,",medi'i:vəl",46717,46723,1,1,5,1,0,0,0,,1,1,1,1,1,1
3685,mediocre,",mi:di'əukə(r)",46727,46737,1,5,5,1,0,0,0,,1,1,1,1,1,1
3686,mediocrity,[],46741,46748,1,1,5,1,0,0,0,,1,1,1,1,1,1
3687,medium,[],46752,46765,1,1,3,2,0,0,0,,1,1,1,1,1,1
3688,malnutrition,[],46775,46782,1,1,3,1,0,0,0,,1,1,1,1,1,1
3689,nutriment,'nju:trimənt,46786,46795,1,4,5,1,0,0,0,,1,1,1,1,1,1
3690,nutrition,[],46799,46806,1,1,3,1,0,0,0,,1,1,1,1,1,1
3691,nutritive,[],46810,46820,1,1,3,2,0,0,0,,1,1,1,1,1,1
3692,malevolent,[],46830,46837,1,1,4,1,0,0,0,,1,1,1,1,1,1
3693,benevolent,[],46841,46848,1,1,3,1,0,0,0,,1,1,1,1,1,1
3694,volition,[],46852,46859,1,1,3,1,0,0,0,,1,1,1,1,1,1
3695,voluptuous,[],46863,46870,1,1,5,1,0,0,0,,1,1,1,1,1,1
3696,voluptuary,və'lʌptʃuəri,46874,46884,1,5,5,1,0,0,0,,1,1,1,1,1,1
3697,volunteer,[],46888,46901,1,1,5,2,0,0,0,,1,1,1,1,1,1
3698,voluntary,[],46905,46915,1,1,3,1,0,0,0,,1,1,1,1,1,1
3699,involuntary,[],46919,46927,1,1,3,1,0,0,0,,1,1,1,1,1,1
3700,volatile,[],46931,46939,1,1,3,1,0,0,0,,1,1,1,1,1,1
3701,maladroit,[],46949,46955,1,1,3,1,0,0,0,,1,1,1,1,1,1
3702,incorrigible,[],46959,46966,1,1,4,1,0,0,0,,1,1,1,1,1,1
3703,rectify,[],46970,46977,1,1,3,1,0,0,0,,1,1,1,1,1,1
3704,corrigible,kə'ridʒəbl,46981,46987,1,1,5,1,0,0,0,,1,1,1,1,1,1
3705,dirigible,'diridʒəbl,46991,46997,1,1,5,1,0,0,0,,1,1,1,1,1,1
3706,corrigendum,",kɔri'dʒendəm",47001,47007,1,1,5,1,0,0,0,,1,1,1,1,1,1
3707,rigid,[],47011,47021,1,1,3,1,0,0,0,,1,1,1,1,1,1
3708,rigor,[],47025,47035,1,1,3,1,0,0,0,,1,1,1,1,1,1
3709,rigorous,[],47039,47049,1,1,5,1,0,0,0,,1,1,1,1,1,1
3710,righteous,[],47053,47061,1,1,3,1,0,0,0,,1,1,1,1,1,1
3711,rightful,[],47065,47073,1,1,3,1,0,0,0,,1,1,1,1,1,1
3712,obliterate,[],47083,47090,1,1,3,1,0,0,0,,1,1,1,1,1,1
3713,literate,[],47094,47105,1,1,3,2,0,0,0,,1,1,1,1,1,1
3714,alliteration,[],47109,47116,1,1,3,1,0,0,0,,1,1,1,1,1,1
3715,transliterate,[],47120,47127,1,1,3,1,0,0,0,,1,1,1,1,1,1
3716,illiterate,[],47131,47141,1,1,5,2,0,0,0,,1,1,1,1,1,1
3717,literacy,[],47145,47152,1,1,5,1,0,0,0,,1,1,1,1,1,1
